file_name,caption_number,caption
cat eating cat food.wav,caption_1,A person dumps a container of small objects and then pulls at the sides
Cat Licking Water In Cup.wav,caption_1,A dog or a cat is cleaning itself
CuttingCarrot.wav,caption_1,A person chopping and cutting vegetables on a cutting board.
Cat Purring 2.wav,caption_1,A cat is snoring heavily while it is sleeping.
cathedral ambience 01.wav,caption_1,A crowded train station is full of people walking to and fro
sw_RainWithCrickets_20100917.wav,caption_1,A fan is running quietly as the rain falls steadily in the background.
CFX-20130331-UK-DorsetSeaCliff03.wav,caption_1,A bird is singing while a man speaks and ocean waves roll by.
Industrial Heating Vent.wav,caption_1,A machine is running and increasing in speed but then slowing down.
chainsaw and little tree.wav,caption_1,A chainsaw is cranked and then cuts through something.
Cheer.wav,caption_1,A crowd cheers and claps excitedly all at once.
Chickadees Singing.wav,caption_1,"A slew of ducks quack and, in the background, more birds chirp."
chicken_freesound.wav,caption_1,A chicken is clucking and flapping its wings
childrenoh.wav,caption_1,A crowd of laughing and cheering people are.
md10trk5.wav,caption_1,A microwave is turned on and then turns off with several beeps.
"Chinese Restaurant Atmo, Germany, Subtle.wav",caption_1,Dishes are being clanged and scraped together and children are talking.
wood desk Open and close.wav,caption_1,A machine is sorting or breaking up cards or thick card stock made of paper.
Chris&#39; Elevator.wav,caption_1,A closet door slides open then a chair rolls across the floor.
Chris&#39; window noise.wav,caption_1,A howling wind blows harshly as pieces of ice slam into a hard surface.
Skate pass on road 4.wav,caption_1,A person is riding a skateboard on the pavement.
Chuck-will&#39;s-widow.wav,caption_1,A bird singing cheerfully with a mild echo.
Cicada-Indian Insect Sound.wav,caption_1,A cricket continuously chirps while wind blows in the background.
distant cars.wav,caption_1,"Crickets chirp in the background, and cars drive down the road."
Cigarette_roll_pack.wav,caption_1,A fireplace that is being cleaned out by someone.
DePanne.wav,caption_1,"As waves crash in all along the coast, blustery winds cause interference."
Marina Ambient.wav,caption_1,"A bird chirps a few times, while cars drive in the distance."
Sticks Hitting sticks.wav,caption_1,A soft splash resonates as a wooden rod hits the water.
window_cleaning.wav,caption_1,A couple of persons are playing on adjacent sides of a window using their fingers to make sounds.
coffe_machine.wav,caption_1,"A vending machine is brewing, preparing and pouring out a drink for the customer."
Fireworks-close-01nov2014.wav,caption_1,Fireworks are lit and launched up into the sky and exploding.
coffeeMachine_makingCoffe.wav,caption_1,A blender is being operated at different speeds.
CoinSpin.wav,caption_1,"A coin falling on the ground, and a second coin spinning before it falls."
Pencil Scratch 2.wav,caption_1,A pencil scratches rhythmically against a page of paper.
ComeAndGo-metro-BCN.wav,caption_1,A machine with a conveyor belt or traffic passing by in the distance.
froggies.wav,caption_1,A large group of frogs are croaking with each other.
Construction 1.wav,caption_1,A beep indicates a truck in backing up.
MicroscopeSlides.wav,caption_1,A file is scraping against another hard object in an irregular way.
construction site 1.wav,caption_1,A machine is running fast and some people are talking along in it.
Maas 02 100215.wav,caption_1,Noise from a highway is in the distance while splashing water is nearby.
Noisy Old Elevator.wav,caption_1,A door slowly closed and dropped to the lock which bumped together
Cookie pan hit.wav,caption_1,A golf ball collides with a metal plate thirteen times.
Generator.wav,caption_1,A chain is being pulled from a reel and patted and pulled once again.
Hospital corridor.wav,caption_1,A person in a kitchen is talking and making dough
Cooking with Gas ( Like a Rocket).wav,caption_1,A furnace being ignited and it then blasts a large amount of heat and noise.
cooking_02.wav,caption_1,Running water is used to sluice something metallic.
Kitchen Noise From Distance.wav,caption_1,Dishes being gathered together for some kind of use.
R09_0007.wav,caption_1,"The applause of a crowd continues steadily, but fails to erupt."
countdownandcheer_01.wav,caption_1,"A group of people are chanting, at the end there is percussion noises and cheering."
countdownandcheer_02.wav,caption_1,"A group of people chant, then set off fireworks."
Light Rain on Windscreen.wav,caption_1,A light rain was falling on a plastic sheet
Crane ship unloading sand 1.wav,caption_1,Bangs and buzzes proceed from working machinery in the background.
Howling Storm.wav,caption_1,A high pitched whistle is emitted from a machine.
Oven Door.wav,caption_1,A garage door is lifted and then quickly closed.
SnappingBamboo.wav,caption_1,A hard boiled egg is cracked then rolled to cause it to crack completely.
Creek 115.wav,caption_1,The water burbles as the stream goes downstream.
creek01a.wav,caption_1,A loud rushing powerful water that is coming from farther up the stream.
creeky chair.wav,caption_1,A creaky wooden door is slowly opened and then closed by a person .
Crepe Making.wav,caption_1,A fire crackles as bugs chirp in the wilderness
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav,caption_1,"Crickets chirp and dogs bark, while cars drive past."
crickets and owls.wav,caption_1,"An insect buzzes in the foreground, with a shrieking bird in the background."
Crow noise.wav,caption_1,A crow can be heard loudly and then it seems a person is imitating the sound.
Hail and Rain in the Courtyard.wav,caption_1,A person is in the shower with the water running.
transmission.wav,caption_1,A couple of guys were talking when one of their cell phones started ringing.
Door Handle and Lock.wav,caption_1,A clip clopping of a horse and crunching back and forth.
Crumple Paper.wav,caption_1,A piece of paper is crinkled and moved around multiple times.
crumpling paper.wav,caption_1,A cellophane bag is noisily crumpled as it is torn open.
Crunching Snow Edited.wav,caption_1,Leaves and branches crunch beneath the weight of another object.
cupboard-twang1.wav,caption_1,A loose railing is being knocked upon for its reverb.
Slider door.wav,caption_1,"A person pulled the cord to lift the blinds, then open the window."
Dawn chorus - Makvaneti.wav,caption_1,Bird chirping and the cock crowed and birds continued chirped
DeLorean DMC-12  - Approach and Stop.wav,caption_1,A motorcycle revs its engine louder and louder as cars pass by.
Deplacez-vous.wav,caption_1,"A police siren, followed by a megaphone announcement, then short siren blasts."
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2.wav,caption_1,Footsteps walk on a wooden floor with an even rhythm and then increase their speed.
desertwind1FINAL.wav,caption_1,"Air is rushing past, with a high pitched howl"
T24_home_dishwasher_cycle change.wav,caption_1,A monotone engine rumbles and water runs in the background making slight splashes as it pools.
lets_go_to_see_it.wav,caption_1,A car goes by as footsteps tread and fireworks burst.
"Different birds, birds swimming, wind, footsteps.wav",caption_1,A bird chirps as it gets closer and closer.
Digging with shovel.wav,caption_1,A shovel busily digs a hole in the ground or soil.
dish drumroll metal spoons.wav,caption_1,As the silverware moves inside the glass container it makes clanking sounds.
Dishwasher idling.wav,caption_1,A buzzing and clicking in a small silent room.
Distant Firework Barrage (Aerial cake).wav,caption_1,A person sets off fireworks in the woods
Shower turning on and off with drain noise.wav,caption_1,A hose is being run while a generator is running in the background.
St. Marks NWR Boat-tailed Grackle.wav,caption_1,A bird is chirping and then flapping his wings over and over
Medium Dog Growl.wav,caption_1,A dog growling at another dog that is walking by.
Dog growling.wav,caption_1,A dog is eating while growling at another approaching.
Dog walking on laminate.wav,caption_1,A person quietly scrapes sticks against each other and intermittently blows at them to build friction and spark heat.
Empty laundry.wav,caption_1,A floor is being scrubbed as people talk in the background.
Door creaking.wav,caption_1,A door makes a high pitched sound as it is opened and closed a couple of times.
Walking in Circles around fountain.wav,caption_1,A person is walking near flowing water and sniffling while the wind blows.
door-knock-open-close-wooden_close.wav,caption_1,A tapping on the door which then becomes louder followed by banging on the door.
Flat door action.wav,caption_1,A door is pushed open on squeaky hinges and then pushed shut again.
Downtown Cars drive by (wind).wav,caption_1,A man briefly speaks into an audio device then a low static frequency resonates outward
Drawers opening and closing.wav,caption_1,A person slides a dresser drawer back and forth
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav,caption_1,A glass marble came to a stop after it rolled around in a metal container.
Thunder Outside.wav,caption_1,A thunderstorm is rumbling and making thunder in the distance.
Driving.wav,caption_1,A loud noise from the distance accompanied by movement
drop.wav,caption_1,A drop of water drips from the faucet into the pot.
drops.wav,caption_1,It is water dropping from a faucet or even a hose.
Water Streaming #5.wav,caption_1,A pond fountain is running steadily moving water.
washingmachine2.wav,caption_1,An assembly line is running in an industrial factory.
dworzec hala krotka.wav,caption_1,"Loud indoor humming with erratic printing noises, some happy music and light conversation in the beginning, ending with footsteps."
PS3F_FOZ_centro_Mufato_anuncio_tarde.wav,caption_1,People talk while metal trolleys move around in the background.
Eddy convsersacion metro flores.wav,caption_1,A mechanical engine is running and someone is chatting.
elevator-2.wav,caption_1,A metal garage door rattles while being pulled down and secured with a lock and chain.
WalkingNiven.wav,caption_1,A person walking along a snow covered path.
End of rain 090616.wav,caption_1,Rain drops are falling on wooden and metal surfaces.
tv contact.wav,caption_1,A hum and an electric noise of a television switching on.
